2014-07-24 15:08:27 [main:0] - [DEBUG] Created connection 536150103.
2014-07-24 15:08:27 [main:15] - [DEBUG] {conn-100000} Connection
2014-07-24 15:08:27 [main:17] - [DEBUG] {conn-100000} Preparing Statement:   SELECT JO.TK_HIN ,JO.SYUYO_SU ,JO.ZAIKO_SU ,JO.LOC_ZAIKO_SU  ,JO.HIKI_ZAIKO_SU  ,JO.SEBAN ,JO.LST_NOU_YMD,JO.LST_HAN_YMD  ,(NVL(NOU.SUM_SIJI_SU,0) - NVL(NOU.SUM_HIKI_SU,0)) AS FUSOKU_SU  ,M01.KANRI_KOJO ,M01.S_KYOTEN ,M01.SEIZO_BA ,M01.LOCATION  ,M01.HAKO_SYU ,M01.TK_UKE ,M01.TK_SEBAN  ,NVL(RI.SIJI_SU,0) AS HAN_SU  FROM TB_ZAIKO_JO JO  ,TB_HINBAN_MA M01  ,(SELECT TK_HIN,SYUYO_SU,SUM(SIJI_SU) AS SUM_SIJI_SU ,SUM(HIKI_SU) AS  SUM_HIKI_SU  FROM TB_NOUHIN_JO GROUP BY TK_HIN ,SYUYO_SU  ) NOU ,(SELECT TK_HIN ,SYUYO_SU ,SUM(SIJI_SU) AS SIJI_SU  FROM TB_HANNYU_RI  GROUP BY TK_HIN ,SYUYO_SU  ) RI  WHERE   JO.TK_HIN = M01.TK_HIN  AND JO.SYUYO_SU = M01.SYUYO_SU  AND JO.TK_HIN = NOU.TK_HIN(+)  AND JO.SYUYO_SU = NOU.SYUYO_SU(+)  AND JO.TK_HIN = RI.TK_HIN(+)  AND JO.SYUYO_SU = RI.SYUYO_SU(+)  ORDER BY JO.TK_HIN ,JO.SYUYO_SU   
2014-07-24 15:08:27 [main:149] - [DEBUG] {pstm-100001} Executing Statement:   SELECT JO.TK_HIN ,JO.SYUYO_SU ,JO.ZAIKO_SU ,JO.LOC_ZAIKO_SU  ,JO.HIKI_ZAIKO_SU  ,JO.SEBAN ,JO.LST_NOU_YMD,JO.LST_HAN_YMD  ,(NVL(NOU.SUM_SIJI_SU,0) - NVL(NOU.SUM_HIKI_SU,0)) AS FUSOKU_SU  ,M01.KANRI_KOJO ,M01.S_KYOTEN ,M01.SEIZO_BA ,M01.LOCATION  ,M01.HAKO_SYU ,M01.TK_UKE ,M01.TK_SEBAN  ,NVL(RI.SIJI_SU,0) AS HAN_SU  FROM TB_ZAIKO_JO JO  ,TB_HINBAN_MA M01  ,(SELECT TK_HIN,SYUYO_SU,SUM(SIJI_SU) AS SUM_SIJI_SU ,SUM(HIKI_SU) AS  SUM_HIKI_SU  FROM TB_NOUHIN_JO GROUP BY TK_HIN ,SYUYO_SU  ) NOU ,(SELECT TK_HIN ,SYUYO_SU ,SUM(SIJI_SU) AS SIJI_SU  FROM TB_HANNYU_RI  GROUP BY TK_HIN ,SYUYO_SU  ) RI  WHERE   JO.TK_HIN = M01.TK_HIN  AND JO.SYUYO_SU = M01.SYUYO_SU  AND JO.TK_HIN = NOU.TK_HIN(+)  AND JO.SYUYO_SU = NOU.SYUYO_SU(+)  AND JO.TK_HIN = RI.TK_HIN(+)  AND JO.SYUYO_SU = RI.SYUYO_SU(+)  ORDER BY JO.TK_HIN ,JO.SYUYO_SU   
2014-07-24 15:08:27 [main:150] - [DEBUG] {pstm-100001} Parameters: []
2014-07-24 15:08:27 [main:150] - [DEBUG] {pstm-100001} Types: []
2014-07-24 15:08:28 [main:683] - [DEBUG] {rset-100002} ResultSet
2014-07-24 15:08:28 [main:703] - [DEBUG] {rset-100002} Header: [TK_UKE, TK_SEBAN, TK_HIN, SYUYO_SU, ZAIKO_SU, LOC_ZAIKO_SU, HIKI_ZAIKO_SU, FUSOKU_SU, KANRI_KOJO, S_KYOTEN, SEIZO_BA, SEBAN, HAN_SU, LOCATION, LST_NOU_YMD, LST_HAN_YMD]
2014-07-24 15:08:28 [main:1239] - [DEBUG] {rset-100002} Result: [C5   ,     , 8212153570               , 2, 124, 124, 119, 0, 2592, 0001,     ,           , 714, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1239] - [DEBUG] {rset-100002} Result: [N3   , 0000, 8212224360               , 20, 0, 0, 0, 0, 2592, 0001,     ,           , 14, N3-0000  , 20140516, 20140515]
2014-07-24 15:08:28 [main:1240] - [DEBUG] {rset-100002} Result: [N3   , 0000, 8212224370               , 20, 0, 0, 0, 0, 2592, 0001,     ,           , 37, N3-0000  , 20140516, 20140515]
2014-07-24 15:08:28 [main:1249] - [DEBUG] {rset-100002} Result: [C5   , 0502, 8212253120               , 10, 10, 10, 10, 0, 2592, 0001,     ,           , 10, C5       , 20140424, 20140509]
2014-07-24 15:08:28 [main:1249] - [DEBUG] {rset-100002} Result: [C5   , 0503, 8212253130               , 10, 10, 10, 10, 0, 2592, 0001,     ,           , 0, C5       , 20140513, 20140320]
2014-07-24 15:08:28 [main:1249] - [DEBUG] {rset-100002} Result: [N3   , 0000, 8212324060               , 10, 0, 0, 0, 0, 2592, 0001,     ,           , 51, N3-0000  , 20140516, 20140515]
2014-07-24 15:08:28 [main:1250] - [DEBUG] {rset-100002} Result: [C5   , 0500, 8212330550               , 40, 280, 280, 160, 0, 2592, 0001,     ,           , 2200, C5-0500  , 20140523, 20140521]
2014-07-24 15:08:28 [main:1250] - [DEBUG] {rset-100002} Result: [D3   , 0000, 8212524100               , 6, 0, 0, 0, 0, 2592, 0001,     ,           , 0, D3-      , 20140404, 20140402]
2014-07-24 15:08:28 [main:1250] - [DEBUG] {rset-100002} Result: [D3   , 0000, 8212624010               , 20, 0, 0, 0, 0, 2592, 0001,     ,           , 0, D3-      , 20140404, 20140402]
2014-07-24 15:08:28 [main:1250] - [DEBUG] {rset-100002} Result: [D3   , 0001, 8212653010               , 10, 30, 30, 30, 0, 2592, 0001,     ,           , 30, D3-0001  , 20140423, 20140520]
2014-07-24 15:08:28 [main:1250] - [DEBUG] {rset-100002} Result: [D3   , 0000, 8212724010               , 20, 0, 0, 0, 0, 2592, 0001,     ,           , 0, D3-      , 20140404, 20140402]
2014-07-24 15:08:28 [main:1251] - [DEBUG] {rset-100002} Result: [D3   , 0002, 8212753010               , 10, 30, 30, 30, 0, 2592, 0001,     ,           , 30, D3-0002  , 20140423, 20140520]
2014-07-24 15:08:28 [main:1251] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214124720               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140506, 20140328]
2014-07-24 15:08:28 [main:1263] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214124730               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140423, 20140328]
2014-07-24 15:08:28 [main:1263] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214124750               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140415, 20140328]
2014-07-24 15:08:28 [main:1263] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214124760               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140410, 20140328]
2014-07-24 15:08:28 [main:1263] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214124780               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140512, 20140328]
2014-07-24 15:08:28 [main:1264] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214124810               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140422, 20140328]
2014-07-24 15:08:28 [main:1264] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214124830               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140506, 20140328]
2014-07-24 15:08:28 [main:1264] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214124840               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140509, 20140328]
2014-07-24 15:08:28 [main:1264] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214124850               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140512, 20140328]
2014-07-24 15:08:28 [main:1265] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214124860               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140508, 20140410]
2014-07-24 15:08:28 [main:1265] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214124890               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140508, 20140410]
2014-07-24 15:08:28 [main:1269] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214124A00               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140515, 20140410]
2014-07-24 15:08:28 [main:1270] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214124A10               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140421, 20140410]
2014-07-24 15:08:28 [main:1270] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214124A70               , 2, 3, 3, 3, 0, 2592, 0001,     ,           , 3, FRK      ,         , 20140521]
2014-07-24 15:08:28 [main:1270] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214124A80               , 2, 2, 2, 2, 0, 2592, 0001,     ,           , 2, FRK      ,         , 20140521]
2014-07-24 15:08:28 [main:1270] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214124A90               , 2, 5, 5, 5, 0, 2592, 0001,     ,           , 5, FRK      ,         , 20140521]
2014-07-24 15:08:28 [main:1271] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214124B00               , 2, 1, 1, 1, 0, 2592, 0001,     ,           , 1, FRK      ,         , 20140521]
2014-07-24 15:08:28 [main:1271] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214124B10               , 2, 6, 6, 6, 0, 2592, 0001,     ,           , 6, FRK      ,         , 20140521]
2014-07-24 15:08:28 [main:1271] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214124B20               , 2, 1, 1, 1, 0, 2592, 0001,     ,           , 1, FRK      ,         , 20140521]
2014-07-24 15:08:28 [main:1271] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214124B30               , 2, 12, 12, 12, 0, 2592, 0001,     ,           , 12, FRK      ,         , 20140521]
2014-07-24 15:08:28 [main:1272] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214124B40               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140419, 20140328]
2014-07-24 15:08:28 [main:1276] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214124B70               , 2, 1, 1, 1, 0, 2592, 0001,     ,           , 1, FRK      ,         , 20140521]
2014-07-24 15:08:28 [main:1276] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153J46               , 2, 3, 3, 3, 0, 2592, 0001,     ,           , 2, FRK      , 20140515, 20140519]
2014-07-24 15:08:28 [main:1277] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153J66               , 2, 1, 1, 1, 0, 2592, 0001,     ,           , 0, FRK      , 20140422, 20140411]
2014-07-24 15:08:28 [main:1277] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153J86               , 2, 4, 4, 4, 0, 2592, 0001,     ,           , 0, FRK      , 20140509, 20130909]
2014-07-24 15:08:28 [main:1277] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153J96               , 2, 4, 4, 4, 0, 2592, 0001,     ,           , 2, FRK      , 20140522, 20140513]
2014-07-24 15:08:28 [main:1277] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153N22               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140515, 20140313]
2014-07-24 15:08:28 [main:1277] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153R02               , 2, 9, 9, 9, 0, 2592, 0001,     ,           , 0, FRK      , 20140508, 20140409]
2014-07-24 15:08:28 [main:1278] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153R03               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140317, 20140310]
2014-07-24 15:08:28 [main:1278] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153U73               , 2, 4, 4, 4, 0, 2592, 0001,     ,           , 0, FRK      , 20130509, 20120810]
2014-07-24 15:08:28 [main:1278] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153U84               , 2, 1, 1, 1, 0, 2592, 0001,     ,           , 6, FRK      , 20140521, 20140514]
2014-07-24 15:08:28 [main:1286] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153V82               , 2, 24, 24, 22, 0, 2592, 0001,     ,           , 78, FRK      , 20140523, 20140519]
2014-07-24 15:08:28 [main:1287] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153V92               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20121213, 20121129]
2014-07-24 15:08:28 [main:1287] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153W02               , 2, 7, 7, 7, 0, 2592, 0001,     ,           , 12, FRK      , 20140520, 20140508]
2014-07-24 15:08:28 [main:1287] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153W12               , 2, 25, 25, 25, 0, 2592, 0001,     ,           , 26, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1287] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153W13               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140317, 20140310]
2014-07-24 15:08:28 [main:1288] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153W22               , 2, 45, 45, 44, 0, 2592, 0001,     ,           , 96, FRK      , 20140523, 20140519]
2014-07-24 15:08:28 [main:1288] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153W32               , 2, 9, 9, 9, 0, 2592, 0001,     ,           , 0, FRK      , 20140203, 20140211]
2014-07-24 15:08:28 [main:1288] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153W42               , 2, 35, 35, 35, 0, 2592, 0001,     ,           , 48, FRK      , 20140523, 20140519]
2014-07-24 15:08:28 [main:1288] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153W52               , 2, 23, 23, 23, 0, 2592, 0001,     ,           , 6, FRK      , 20140522, 20140423]
2014-07-24 15:08:28 [main:1289] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153W53               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140318, 20140310]
2014-07-24 15:08:28 [main:1303] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153W62               , 2, 55, 55, 55, 0, 2592, 0001,     ,           , 114, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1303] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153W72               , 2, 70, 70, 69, 0, 2592, 0001,     ,           , 258, FRK      , 20140523, 20140520]
2014-07-24 15:08:28 [main:1304] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153W73               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140318, 20140310]
2014-07-24 15:08:28 [main:1304] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153W82               , 2, 320, 320, 316, 0, 2592, 0001,     ,           , 1686, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1304] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153X02               , 2, 29, 29, 29, 0, 2592, 0001,     ,           , 116, FRK      , 20140523, 20140521]
2014-07-24 15:08:28 [main:1304] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153X12               , 2, 651, 651, 646, 0, 2592, 0001,     ,           , 2934, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1305] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153X13               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140314, 20140310]
2014-07-24 15:08:28 [main:1305] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153X42               , 2, 3, 3, 3, 0, 2592, 0001,     ,           , 0, FRK      , 20140423, 20140303]
2014-07-24 15:08:28 [main:1306] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153X52               , 2, 41, 41, 40, 0, 2592, 0001,     ,           , 134, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1306] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153X62               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140521, 20131223]
2014-07-24 15:08:28 [main:1311] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153X82               , 2, 22, 22, 22, 0, 2592, 0001,     ,           , 224, FRK      , 20140523, 20140521]
2014-07-24 15:08:28 [main:1312] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153X83               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140318, 20140310]
2014-07-24 15:08:28 [main:1312] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153X92               , 2, 47, 47, 47, 0, 2592, 0001,     ,           , 84, FRK      , 20140523, 20140520]
2014-07-24 15:08:28 [main:1313] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153Y22               , 2, 6, 6, 6, 0, 2592, 0001,     ,           , 18, FRK      , 20140523, 20140520]
2014-07-24 15:08:28 [main:1313] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153Y32               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140415, 20140221]
2014-07-24 15:08:28 [main:1313] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153Y42               , 2, 1, 1, 1, 0, 9564, 0001,     ,           , 0, FRK      , 20140304, 20131018]
2014-07-24 15:08:28 [main:1314] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153Y52               , 2, 45, 45, 45, 0, 2592, 0001,     ,           , 114, FRK      , 20140523, 20140519]
2014-07-24 15:08:28 [main:1314] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153Y62               , 2, 44, 44, 44, 0, 2592, 0001,     ,           , 68, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1314] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153Y63               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140314, 20140310]
2014-07-24 15:08:28 [main:1315] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153Y82               , 2, 97, 97, 96, 0, 2592, 0001,     ,           , 172, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1318] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153Y92               , 2, 13, 13, 13, 0, 2592, 0001,     ,           , 38, FRK      , 20140523, 20140519]
2014-07-24 15:08:28 [main:1319] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153Z02               , 2, 19, 19, 19, 0, 2592, 0001,     ,           , 12, FRK      , 20140521, 20140515]
2014-07-24 15:08:28 [main:1319] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153Z12               , 2, 190, 190, 190, 0, 2592, 0001,     ,           , 750, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1319] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153Z13               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140317, 20140310]
2014-07-24 15:08:28 [main:1320] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153Z22               , 2, 27, 27, 27, 0, 2592, 0001,     ,           , 48, FRK      , 20140523, 20140521]
2014-07-24 15:08:28 [main:1320] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153Z32               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140520, 20140318]
2014-07-24 15:08:28 [main:1320] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153Z42               , 2, 5, 5, 4, 0, 2592, 0001,     ,           , 0, FRK      , 20140522, 20140313]
2014-07-24 15:08:28 [main:1321] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153Z52               , 2, 49, 49, 49, 0, 2592, 0001,     ,           , 178, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1321] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153Z62               , 2, 38, 38, 37, 0, 2592, 0001,     ,           , 102, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1321] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153Z72               , 2, 28, 28, 28, 0, 2592, 0001,     ,           , 0, FRK      , 20140522, 20140411]
2014-07-24 15:08:28 [main:1325] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153Z82               , 2, 113, 113, 112, 0, 2592, 0001,     ,           , 308, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1325] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214153Z92               , 2, 36, 36, 36, 0, 2592, 0001,     ,           , 114, FRK      , 20140523, 20140521]
2014-07-24 15:08:28 [main:1326] - [DEBUG] {rset-100002} Result: [C5   , 0001, 8214253051               , 25, 25, 25, 25, 0, 2592, 0001,     ,           , 25, C5-0001  , 20140218, 20140521]
2014-07-24 15:08:28 [main:1327] - [DEBUG] {rset-100002} Result: [C5   , 0002, 8214253061               , 25, 25, 25, 25, 0, 2592, 0001,     ,           , 0, C5-0002  , 20130318, 20130318]
2014-07-24 15:08:28 [main:1327] - [DEBUG] {rset-100002} Result: [C5   , 0004, 8214253081               , 25, 25, 25, 25, 0, 2592, 0001,     ,           , 25, C5-0004  , 20140210, 20140521]
2014-07-24 15:08:28 [main:1328] - [DEBUG] {rset-100002} Result: [C5   , 0510, 8214253110               , 50, 1650, 1600, 1200, 0, 2592, 0001,     ,           , 8000, C5-0510  , 20140523, 20140522]
2014-07-24 15:08:28 [main:1328] - [DEBUG] {rset-100002} Result: [C5   , 0511, 8214353030               , 50, 150, 150, 100, 0, 2592, 0001,     ,           , 650, C5-0511  , 20140523, 20140522]
2014-07-24 15:08:28 [main:1328] - [DEBUG] {rset-100002} Result: [N3   , 0000, 8214424020               , 30, 0, 0, 0, 0, 2592, 0001,     ,           , 51, N3-0000  , 20140516, 20140515]
2014-07-24 15:08:28 [main:1329] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214553652               , 2, 5, 5, 5, 0, 2592, 0001,     ,           , 6, FRK      , 20140521, 20140417]
2014-07-24 15:08:28 [main:1329] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214553662               , 2, 2, 2, 2, 0, 2592, 0001,     ,           , 0, FRK      , 20140314, 20140314]
2014-07-24 15:08:28 [main:1333] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214553682               , 2, 13, 13, 13, 0, 2592, 0001,     ,           , 0, FRK      , 20140516, 20140313]
2014-07-24 15:08:28 [main:1333] - [DEBUG] {rset-100002} Result: [C5   ,     , 8214553692               , 2, 17, 17, 17, 0, 2592, 0001,     ,           , 10, FRK      , 20140514, 20140522]
2014-07-24 15:08:28 [main:1333] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215124360               , 5, 6, 6, 6, 0, 2592, 0001,     ,           , 6, FRK      ,         , 20140522]
2014-07-24 15:08:28 [main:1333] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215124370               , 5, 1, 1, 1, 0, 2592, 0001,     ,           , 1, FRK      ,         , 20140522]
2014-07-24 15:08:28 [main:1334] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215124380               , 5, 16, 16, 16, 0, 2592, 0001,     ,           , 16, FRK      ,         , 20140522]
2014-07-24 15:08:28 [main:1334] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215124400               , 5, 2, 2, 2, 0, 2592, 0001,     ,           , 2, FRK      ,         , 20140522]
2014-07-24 15:08:28 [main:1334] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215124410               , 5, 2, 2, 2, 0, 2592, 0001,     ,           , 2, FRK      ,         , 20140522]
2014-07-24 15:08:28 [main:1334] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215130C80               , 4, 390, 390, 370, 0, 2592, 0001,     ,           , 1900, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1334] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215130C90               , 4, 25, 25, 23, 0, 2592, 0001,     ,           , 204, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1335] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215130D00               , 4, 35, 35, 33, 0, 2592, 0001,     ,           , 220, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1338] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215130D10               , 4, 146, 146, 140, 0, 2592, 0001,     ,           , 504, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1338] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215130D20               , 4, 28, 28, 27, 0, 2592, 0001,     ,           , 80, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1338] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215130D40               , 4, 52, 52, 52, 0, 2592, 0001,     ,           , 104, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1338] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215130D50               , 4, 57, 57, 54, 0, 2592, 0001,     ,           , 284, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1338] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215130D60               , 4, 15, 15, 15, 0, 2592, 0001,     ,           , 44, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1339] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215130E50               , 4, 9, 9, 9, 0, 2592, 0001,     ,           , 32, FRK      , 20140523, 20140521]
2014-07-24 15:08:28 [main:1339] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215130E70               , 4, 13, 13, 13, 0, 2592, 0001,     ,           , 16, FRK      , 20140522, 20140521]
2014-07-24 15:08:28 [main:1339] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215153320               , 10, 1, 1, 1, 0, 2592, 0001,     ,           , 0, FRK      , 20140521, 20140402]
2014-07-24 15:08:28 [main:1340] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215153330               , 10, 12, 12, 12, 0, 2592, 0001,     ,           , 10, FRK      , 20140522, 20140418]
2014-07-24 15:08:28 [main:1340] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215153361               , 5, 145, 145, 137, 0, 2592, 0001,     ,           , 580, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1344] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215153362               , 5, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140318, 20140310]
2014-07-24 15:08:28 [main:1344] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215153371               , 5, 168, 168, 167, 0, 2592, 0001,     ,           , 675, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1344] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215153372               , 5, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140318, 20140310]
2014-07-24 15:08:28 [main:1345] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215153381               , 5, 7, 7, 7, 0, 2592, 0001,     ,           , 15, FRK      , 20140523, 20140521]
2014-07-24 15:08:28 [main:1345] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215153391               , 5, 6, 6, 6, 0, 2592, 0001,     ,           , 0, FRK      , 20131224, 20130327]
2014-07-24 15:08:28 [main:1345] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215153401               , 5, 71, 71, 69, 0, 2592, 0001,     ,           , 185, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1346] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215153411               , 5, 30, 30, 29, 0, 2592, 0001,     ,           , 0, FRK      , 20140522, 20140320]
